"regulation_type","name","total_count","genes_in_term","regulated_count","regulated_genes","gene_set","expected_count","fold_enrichment","p_value","p_adj"
"up","stress fiber assembly",22,"ARRB1;CUL3;DNM2;ELN;FAM171A1;FHDC1;ITGB1;ITGB5;KCTD13;LIMK1;LUZP1;MYL9;PDCD10;PDLIM1;PHACTR1;PTK2B;RHOA;SORBS1;SRF;TNFAIP1;ZEB2;ZYX",1,"ITGB5","up",1.88959097960574,0.529215058069684,0.861450796377391,1
"up","stress-activated MAPK cascade",24,"CARD9;CCM2;CD2AP;CRYAB;DUSP10;IKBKB;MAP2K6;MAP2K7;MAP3K13;MAP3K20;MAP3K5;MAP3K7;MAPK1;MAPK11;MAPK13;MAPK14;MAPK3;MAPK8;NOD1;NOD2;PBK;RIPK2;TAOK2;TLR4",2,"CRYAB;MAP2K6","up",2.06137197775171,0.970227606461087,0.622969414155994,1
"up","stress-activated protein kinase signaling cascade",7,"GFRAL;KAT7;MAP2K3;MAP2K6;MAP3K20;MAPK11;MAPK14",1,"MAP2K6","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","striatum development",16,"BBS1;BBS2;BBS4;CNTNAP2;DRD1;DRD2;FOXP1;HPRT1;LRRK2;MECP2;MKKS;OGDH;RARB;SECISBP2;SLC7A11;SLITRK5",1,"OGDH","up",1.37424798516781,0.727670704845815,0.762432947927651,1
"up","substantia nigra development",43,"ACTB;ATP5PB;ATP5PF;BASP1;CALM1;CALM2;CALM3;CASP5;CCDC14;CDC42;CKB;COX6B1;DYNLL1;FGF2;FGF9;G6PD;GLUD1;GNB4;H2BC12L;HSPA5;INA;LDHA;MAG;MAOB;MAPKAP1;MBP;NDRG2;NDUFS3;PADI2;PLP1;POTEE;RAD1;RHOA;S100A1;SIRT2;SYNGR3;SYPL2;TTBK1;YWHAE;YWHAH;YWHAQ;ZNF148;ZNF430",2,"G6PD;LDHA","up",3.69329146013848,0.541522385001537,0.894174236710209,1
"up","substrate adhesion-dependent cell spreading",41,"AKIP1;ANTXR1;AP1AR;AXL;BVES;EFNA1;EPHA1;EPHB3;FER;FERMT2;FERMT3;FN1;FZD4;FZD7;ILK;ITGA4;ITGA8;ITGAV;ITGB3;ITGB7;KIF14;LAMA5;LAMB1;LAMC1;LPXN;MICALL2;NTN4;PARVA;PARVB;PARVG;PEAK1;PIK3R1;PXN;RAC1;RADIL;RHOA;SRCIN1;SRGAP2;TEK;TYRO3;VAMP3",6,"EPHB3;FN1;ITGA4;ITGAV;LAMA5;LAMB1","up",3.52151046199251,1.70381433329752,0.13599910668049,1
"up","substrate-dependent cell migration",7,"ANKS1A;CSPG4;EPHA8;ITGA11;ITGA2;STON1;VEGFC",1,"ITGA11","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","substrate-dependent cell migration, cell extension",9,"CD2AP;CTTN;NCK1;NRP1;NTN1;OPHN1;P2RY12;SDCBP;SHTN1",1,"NRP1","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","succinyl-CoA metabolic process",5,"ACOT4;DLST;OGDH;SUCLA2;SUCLG2",1,"OGDH","up",0.42945249536494,2.32854625550661,0.361772266029451,1
"up","sulfate transmembrane transport",15,"RACGAP1;SLC13A1;SLC13A4;SLC25A10;SLC26A1;SLC26A11;SLC26A2;SLC26A3;SLC26A4;SLC26A5;SLC26A6;SLC26A7;SLC26A8;SLC26A9;UCP2",1,"SLC26A4","up",1.28835748609482,0.776182085168869,0.740097079463261,1
"up","suppression of viral release by host",16,"CHMP3;MARCHF2;MID2;PML;TRIM11;TRIM13;TRIM21;TRIM25;TRIM26;TRIM27;TRIM28;TRIM32;TRIM35;TRIM5;TRIM8;VAPB",1,"PML","up",1.37424798516781,0.727670704845815,0.762432947927651,1
"up","supramolecular fiber organization",14,"ADAMTS3;BASP1;BID;COL3A1;COL5A1;CST3;FKBP1A;HSP90AB1;LTBP2;MAPT;MFAP4;MFAP5;MYH16;SNCA",5,"BID;COL3A1;COL5A1;MFAP4;SNCA","up",1.20246698702183,4.15811831340466,0.00481354788684897,1
"up","symbiont entry into host cell",103,"ACE2;AGTR1;AVP;AVPR1B;AXL;BSG;CBL;CCR5;CD209;CD4;CD46;CD55;CD80;CD81;CD86;CDHR3;CDK1;CLDN1;CLDN6;CLDN9;CLEC4M;CLEC5A;CR1;CR2;CTSB;CTSL;CXADR;CXCR4;DAG1;DPP4;DYNLT1;EFNB2;EFNB3;EGFR;EPHA2;EPS15;F11R;GAS6;GPR15;GRK2;GYPA;HAVCR1;HSPA1A;HSPA1B;HTR2A;HYAL2;ICAM1;IDE;ILF3;INSR;ITCH;ITGA2;ITGA5;ITGAV;ITGB1;ITGB3;ITGB5;ITGB6;ITGB7;KPNA3;LAMP1;LAMP3;LDLR;MRC1;MYH10;MYH9;NCAM1;NECTIN1;NECTIN2;NECTIN3;NECTIN4;NPC1;NRP1;NUP153;PHB1;PLSCR1;PVR;RPSA;SCARB1;SCARB2;SELPLG;SERPINB3;SIVA1;SLAMF1;SLC10A1;SLC1A5;SLC20A2;SLC3A2;SLC52A1;SLC52A2;SLC7A1;SMPD1;TFRC;TNFRSF14;TNFRSF4;TYRO3;UVRAG;VAMP8;VPS18;WWP1;WWP2;XPR1;ZNF639",7,"DAG1;DPP4;ITGAV;ITGB5;NRP1;SCARB2;SMPD1","up",8.84672140451776,0.791253581968265,0.791611647260401,1
"up","sympathetic ganglion development",9,"ASCL1;CTNNB1;FZD3;INSM1;NRP1;NRP2;PHOX2B;SEMA3A;SEMA3F",1,"NRP1","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","sympathetic nervous system development",16,"ASCL1;EDNRA;GATA3;GDNF;GFRA3;HAND2;NF1;NTRK1;PHOX2A;PHOX2B;PLXNA4;SEMA3A;SOX11;SOX4;TFAP2B;TP63",1,"TFAP2B","up",1.37424798516781,0.727670704845815,0.762432947927651,1
"up","sympathetic neuron projection extension",6,"CLSTN3;NRP1;NRP2;S100B;SEMA3A;SEMA3F",2,"CLSTN3;NRP1","up",0.515342994437928,3.88091042584435,0.0876319095139454,1
"up","synapse assembly",72,"ACHE;ADD2;ADGRF1;ADGRL3;ASIC2;BDNF;CAPRIN1;CBLN1;CBLN2;CDH1;CDH2;CDH9;CDK5;CLSTN3;DBNL;DNER;DNM3;DRD1;DRD2;DSCAM;ELFN1;ERBB4;FLRT3;FZD5;GHRL;GNPAT;GPM6A;GRIA1;GRM6;KIRREL3;MAP1B;MAPT;MECP2;NLGN1;NLGN2;NLGN3;NRCAM;NRG3;NRXN1;NRXN2;PCDHB10;PCDHB11;PCDHB13;PCDHB14;PCDHB16;PCDHB2;PCDHB3;PCDHB4;PCDHB5;PCDHB6;PCDHB9;PLXNA1;PLXNA2;PLXNA3;PLXNA4;PLXNB1;PLXNB2;PLXNB3;PLXNC1;PLXND1;POU4F1;PTEN;RYK;SDK1;SDK2;SHANK2;SHANK3;SLC25A46;SLITRK1;SLITRK6;VSIG10;ZDHHC2",5,"CLSTN3;DNM3;PCDHB9;PLXNB2;PLXND1","up",6.18411593325514,0.808523005384239,0.751496592690389,1
"up","synapse maturation",15,"BCAN;CHRDL1;CX3CR1;IGSF21;LNX1;NFATC4;NFIA;PALM;PFN1;PTEN;SEZ6;SEZ6L;SEZ6L2;SHANK1;SYBU",2,"CHRDL1;LNX1","up",1.28835748609482,1.55236417033774,0.373574219894989,1
"up","synapse organization",52,"AGRN;APBB2;APP;C1QA;CBLN1;CBLN2;CD2AP;CHRNA7;CNTN2;CNTN4;CNTN6;CTNNB1;CTNND2;DRP2;DVL1;ELFN1;FLNA;GRM5;HMCN2;L1CAM;LMX1A;LRP4;LRRTM1;LRRTM2;MAPT;MYOT;NLGN2;NLGN3;NLGN4X;PAK3;PPFIA1;PPFIA2;PPFIA3;PPFIA4;PRRT1;PSEN1;PTK7;SEMA3E;SLC1A1;SLC6A1;SLC8A2;SLC8A3;SNCA;SNCB;SNCG;SYN1;SYN2;SYN3;TNR;TSC1;TUBA1A;WNT7B",4,"PAK3;PPFIA4;PTK7;SNCA","up",4.46630595179538,0.895594713656388,0.663486611527928,1
"up","synaptic membrane adhesion",30,"CADM4;CDH10;CDH6;CDH9;EFNA5;ELFN1;ELFN2;FLRT3;GPC4;IL1RAP;IL1RAPL1;ITGA3;LRFN3;LRFN4;LRFN5;LRRC4;LRRC4B;LRRC4C;NTNG1;NTNG2;PCDH17;PTPRD;PTPRF;PTPRS;SLITRK1;SLITRK2;SLITRK3;SLITRK5;SPARCL1;TENM4",3,"CADM4;ELFN2;TENM4","up",2.57671497218964,1.1642731277533,0.482306318171892,1
"up","synaptic signaling",8,"DMD;DRP2;DTNA;DTNB;DYTN;KCMF1;RAB3GAP2;UTRN",1,"DMD","up",0.687123992583904,1.45534140969163,0.512536006530206,1
"up","synaptic transmission, GABAergic",25,"ALDH5A1;CLCN3;CLSTN3;EZH2;GABBR1;GABBR2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;NLGN2;PRKCE;RAC3;SLITRK3;TPBG;VPS54",2,"CLSTN3;GABRA3","up",2.1472624768247,0.931418502202643,0.645421208879573,1
"up","synaptic transmission, cholinergic",25,"ADORA2A;ANXA9;APOE;CHRFAM7A;CHRM3;CHRNA1;CHRNA10;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA6;CHRNA7;CHRNB1;CHRNB2;CHRNB3;CHRNB4;CHRND;CHRNE;CHRNG;LYPD1;NQO1;RAPSN;RIC3;SLC5A7",2,"APOE;LYPD1","up",2.1472624768247,0.931418502202643,0.645421208879573,1
"up","synaptic transmission, glutamatergic",44,"ABTB3;ADORA2A;ALS2;CACNB4;CDH8;CDK5;CLCN3;CLSTN3;CNIH2;CNIH3;DRD1;EXT1;GRIA1;GRIA2;GRIA3;GRIA4;GRID1;GRID2;GRIK1;GRIK2;GRIK3;GRIK4;GRIK5;GRIN2A;GRIN2B;GRIN2C;GRIN2D;GRIN3A;GRIN3B;NAPA;NAPB;NPS;NR3C1;P2RX1;PRKN;SLC17A6;SLC17A7;SLC17A8;SLC1A4;TNR;UNC13A;UNC13B;UNC13C;VPS54",3,"CLSTN3;GRIN3A;UNC13B","up",3.77918195921147,0.793822587104525,0.740931804597789,1
"up","synaptic vesicle budding from presynaptic endocytic zone membrane",7,"DNM1;DNM2;DNM3;MX1;MX2;PICALM;SNAP91",1,"DNM3","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","synaptic vesicle clustering",11,"BSN;CDH2;CTBP1;CTNNB1;NLGN1;NRXN1;PCLO;SYN1;SYN2;SYN3;SYNDIG1",1,"BSN","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","synaptic vesicle docking",12,"BLOC1S6;PPFIA3;RIMS1;RIMS2;RIMS3;SNAP25;SNPH;STX1B;TPRG1L;UNC13A;UNC13B;UNC13C",1,"UNC13B","up",1.03068598887586,0.970227606461087,0.659688411118299,1
"up","synaptic vesicle endocytosis",36,"AMPH;AP1G1;AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;ARF6;ATP8A1;BIN1;BLTP1;BTBD8;CANX;CAPN2;CDK5;CLTA;CLTB;CTBP1;FCHO2;NLGN3;OPHN1;PACSIN1;PIK3C3;PIP5K1C;SCRIB;SGIP1;SNCA;SNCB;SNCG;STON1;STON2;STX1A;SYNJ1;SYNJ2;TBC1D24;VAMP2",4,"AP2M1;ATP8A1;SNCA;STON2","up",3.09205796662757,1.29363680861478,0.374184274117479,1
"up","synaptic vesicle exocytosis",19,"CADPS;CADPS2;CDK5;CPLX1;CPLX2;CPLX4;DNAJC5;DVL1;OTOF;P2RX7;PCLO;PIP5K1C;RIMS1;SNAP25;SNAPIN;SNCA;STX1A;SYT10;VAMP2",1,"SNCA","up",1.63191948238677,0.612775330396476,0.818572933097172,1
"up","synaptic vesicle lumen acidification",17,"ATP6AP1;ATP6AP2;ATP6V0A1;ATP6V0A4;ATP6V0C;ATP6V0D1;ATP6V1A;ATP6V1B1;ATP6V1B2;ATP6V1C1;ATP6V1D;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1G2;ATP6V1H;CLCN3",2,"ATP6AP1;ATP6V0A1","up",1.4601384842408,1.36973309147448,0.435759138391904,1
"up","synaptic vesicle priming",17,"ERC2;NAPA;RIMS1;RIMS2;RIMS3;RPH3A;SNAP23;SNAP25;SNAP29;SNAP47;SNCA;STXBP1;SV2A;SYNJ1;UNC13A;UNC13B;UNC13C",3,"SNCA;SV2A;UNC13B","up",1.4601384842408,2.05459963721171,0.174808408288723,1
"up","synaptic vesicle recycling",12,"AP3B2;AP3D1;AP3M2;AP3S1;AP3S2;DNAJC6;GIT1;GIT2;PLD2;SYT7;WNT3A;WNT7A",1,"AP3B2","up",1.03068598887586,0.970227606461087,0.659688411118299,1
"up","synaptic vesicle transport",13,"CDK5;CTNNB1;DNM2;KIF5A;KIF5B;KIF5C;KIFC2;PDZD11;SNAPIN;SNCA;SYNJ1;TMEM230;TOR1A",1,"SNCA","up",1.11657648794884,0.895594713656388,0.688931220928704,1
"up","synaptonemal complex assembly",21,"AGO4;BAG6;EHMT2;HORMAD1;MEIOC;MLH3;P3H4;REC8;SHOC1;SPO11;STAG3;SYCE1;SYCE1L;SYCE2;SYCE3;SYCP1;SYCP2;TERB2;TEX11;TEX12;TRIP13",3,"AGO4;P3H4;SYCE1L","up",1.80370048053275,1.66324732536186,0.267722333158719,1
"up","tail-anchored membrane protein insertion into ER membrane",16,"BAG6;CAMLG;EMC1;EMC10;EMC2;EMC3;EMC4;EMC6;EMC7;EMC8;EMC9;GET1;GET4;MMGT1;SGTA;UBL4A",2,"EMC10;EMC3","up",1.37424798516781,1.45534140969163,0.405059052497412,1
"up","telomere capping",11,"ACD;CTC1;DCLRE1B;POT1;SPDYA;STN1;TEN1;TERF1;TERF2;TERF2IP;TINF2",1,"STN1","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","telomere maintenance",53,"ACD;ACTL6A;ACTR5;ACTR8;APEX1;ATM;ATR;BLM;CCNE1;CCNE2;CTC1;DCLRE1B;DCLRE1C;DNA2;FBXO4;HUS1;HUS1B;INO80;INO80B;INO80C;INO80D;INO80E;LTO1;MCRS1;NBN;NFRKB;PARP1;PARP3;PTGES3;RAD50;RAD51D;RECQL4;RIF1;RPA1;RPA2;RPA3;RTEL1;RUVBL1;RUVBL2;SP100;STN1;TERF1;TERF2;TERF2IP;TERT;TFPT;UCHL5;WRN;XRCC5;XRCC6;YY1;ZNF365;ZNF827",1,"STN1","up",4.55219645086836,0.219674175047793,0.991473413352975,1
"up","telomere maintenance via telomere lengthening",7,"CTC1;DCLRE1B;RAD51;STN1;TERF2IP;ZBTB48;ZSCAN4",1,"STN1","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","temperature homeostasis",21,"ACADL;ACADVL;ADORA1;CIDEA;DRD1;DRD2;EDN2;FOXO1;FTO;GPX1;HCRT;HTR2A;NAPEPLD;NMU;NOD2;NOX3;NTSR1;PPARGC1A;SQSTM1;STAT3;TRPM2",3,"GPX1;PPARGC1A;STAT3","up",1.80370048053275,1.66324732536186,0.267722333158719,1
"up","testosterone biosynthetic process",6,"AKR1C3;CYP19A1;HSD17B1;HSD17B3;INHBA;SRD5A2",1,"AKR1C3","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","thalamus development",11,"CNTNAP2;FOXB1;GBX2;MECP2;OGDH;OLIG2;PTCHD1;SHH;SRD5A1;TAL2;UQCRQ",1,"OGDH","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","thymocyte apoptotic process",10,"ADA;BAK1;BCL11B;BCL2L11;CHEK2;DFFA;GLI3;KIFAP3;TP53;WNT5A",2,"ADA;WNT5A","up",0.85890499072988,2.32854625550661,0.209857920808297,1
"up","thymus development",44,"ASXL1;ATM;BCL11B;BCL2;BCL2L11;CACNB4;CCNB2;CITED2;COA5;CTC1;CTNNB1;EPHB3;FADD;FGF10;FOXE1;FOXI3;GATA3;HAND2;HES1;HOXA3;JARID2;LMO4;MAD1L1;MAFB;MAP2K1;MAP2K2;MAPK1;MAPK3;PBX1;PRDX2;PSEN1;RAG1;RIPK3;SHH;SIX1;SIX4;SLC46A2;SOD1;SRF;TBX1;TGFBR1;TYR;ZBTB1;ZMPSTE24",1,"EPHB3","up",3.77918195921147,0.264607529034842,0.980837176865688,1
"up","thyroid hormone generation",15,"CPQ;CTSB;CTSK;DIO1;DIO2;DUOX1;DUOX2;FOXE1;MED1;SLC16A10;SLC16A2;SLC26A7;SLC5A5;TG;TPO",1,"DIO2","up",1.28835748609482,0.776182085168869,0.740097079463261,1
"up","thyroid hormone metabolic process",9,"CRYM;DIO1;DIO2;DIO3;GCNT4;IYD;SLC16A2;SULT1B1;SULT2A1",1,"DIO2","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","tissue homeostasis",25,"ACACA;ASCL3;BAP1;BARD1;CCN2;CD34;COL2A1;COL3A1;CUBN;ERRFI1;HOXA13;NANOS1;NFIB;P2RX4;PERP;PRICKLE1;PRLH;RB1;SCX;SOX9;STK11;TP53INP2;TRIM32;WWTR1;YAP1",2,"CCN2;COL3A1","up",2.1472624768247,0.931418502202643,0.645421208879573,1
"up","tissue regeneration",18,"ADAM15;APOA5;APOD;CDKN1A;CPQ;FGF10;GAP43;IGFBP1;KLK6;MDK;NINJ1;NINJ2;NOTCH1;PTN;PTPN12;SOX2;TEC;TM4SF4",1,"PTN","up",1.54602898331378,0.646818404307391,0.801513182388029,1
"up","tissue remodeling",11,"CELA1;COL6A1;CSPG4;CYP1A1;GNAT2;IL23A;MMP14;MMP2;PLG;THBS4;TIE1",1,"COL6A1","up",0.944795489802868,1.05843011613937,0.627697881601923,1
"up","toxin metabolic process",6,"ARL1;AS3MT;CYP1B1;FMO1;FMO2;N6AMT1",1,"CYP1B1","up",0.515342994437928,1.94045521292217,0.416600337332553,1
"up","trachea formation",7,"BMP4;CTNNB1;MAP2K1;MAP2K2;MAPK1;MAPK3;TGFBR2",1,"TGFBR2","up",0.601233493510916,1.66324732536186,0.46672020389786,1
"up","transcription by RNA polymerase II",207,"ABLIM3;ABT1;ADRB2;AIRE;AR;ARID4A;ARID4B;ARRB2;ASH1L;ATF4;ATOH1;ATRX;ATXN1L;BARX2;BCL11B;BCL6;BCL9;BCL9L;BMP2;BMP4;BRF2;CBFB;CCDC124;CCNK;CCNT1;CCNT2;CD28;CDK12;CDK7;CDK9;CEBPB;CEBPD;CELA1;CHD7;COPS2;CTNNB1;CYTL1;DDX21;DEAF1;DEK;DRAP1;DTX1;EDN1;ELL3;ELOA2;ETV1;ETV7;FAM170A;FGF2;FOXA3;FOXE3;FOXP3;GATA1;GATA2;GATA3;GCM1;GCM2;GDF2;GLIS3;GMEB2;GRHL3;GSX1;GTF2A1;GTF2A1L;GTF2A2;GTF2B;GTF2E1;GTF2E2;GTF2F1;GTF2F2;GTF2H1;GTF2H2;GTF2H3;GTF2H4;GTF2H5;GTF2I;GTF2IRD1;HAMP;HDAC3;HELT;HIF3A;HJV;HNF4A;HOXA13;HOXD13;HSF2BP;IL2;INHBA;IRF1;IRF9;ISL1;JAK2;KLF13;KLF4;KPNA6;LDB1;LEF1;LHX1;MAF;MAPK14;MBD1;MED16;MED20;MED4;MLIP;MNT;MSX1;MYOD1;NCAPG2;NDP;NEUROD1;NFAT5;NFATC2;NFATC4;NFE2L3;NFIC;NFIX;NFKB1;NFYA;NOCT;NOTCH1;NR1H4;NR4A1;NR4A2;NR5A1;PARP1;PAX1;PAX5;PAX6;PAXBP1;PDX1;PIK3R1;PIR;PKNOX1;PLAC8;PMF1;POLR1A;POLR1B;POLR2A;POLR2B;POLR2C;POLR2D;POLR2G;POLR2I;POLR2J;POLR2J2;POLR2J3;POLR3A;POLR3B;POLRMT;PRDM4;PROX1;PRRX1;PTF1A;PTH;RB1;RBMX;RPAP1;RREB1;SCAF1;SLC40A1;SMAD1;SMAD4;SNAPC2;SNAPC3;SOX5;SOX9;SPDEF;SQSTM1;SRF;STAT5B;TAF1;TAF10;TAF11;TAF12;TAF13;TAF4;TAF5L;TAF6;TAF7;TAF9B;TBP;TBPL1;TBPL2;TBX5;TCEA1;TCFL5;TEAD2;TFAP2B;TFAP2D;TFDP1;THRA;TNFRSF1A;TP63;TRIM24;TRIP11;TRIP13;TSC22D1;WNT10B;WNT3A;WWP2;XBP1;YBX2;ZBTB7B;ZNF141;ZNF345;ZNF768",4,"ETV1;NFIX;TFAP2B;TNFRSF1A","up",17.7793333081085,0.224980314541701,0.999988650440482,1
"up","transcription elongation by RNA polymerase II",26,"ADRM1;CDC73;CDK9;CTDP1;EAF1;EAF2;ELL;ELL2;ELL3;ELOA;ELOA2;ELOB;ELOF1;ELP2;ELP4;ENY2;GTF2F1;GTF2F2;PBRM1;PCID2;POLR2M;SKIC8;SOX10;TCEA1;TCEA2;TCEA3",1,"TCEA2","up",2.23315297589769,0.447797356828194,0.90329439357446,1
"up","transcription initiation at RNA polymerase II promoter",43,"CCNH;CDK7;CDK9;E2F2;E2F3;ELOA;ELOB;ELOC;GTF2A1L;GTF2A2;GTF2B;GTF2E1;GTF2E2;GTF2F1;GTF2F2;GTF2H1;GTF2H2;GTF2H5;MAZ;MED17;MED23;MED26;MED27;MED7;MNAT1;PAAF1;POLR2D;POLR2G;POLR2I;PPARGC1A;TAF1;TAF10;TAF11;TAF12;TAF13;TAF2;TAF4;TAF4B;TAF5;TAF6;TAF7;TAF8;TBP",1,"PPARGC1A","up",3.69329146013848,0.270761192500768,0.979033411377427,1
"up","transcription initiation-coupled chromatin remodeling",34,"ARID1A;ARID1B;ATAD2;ATAD2B;ATF2;BRD7;CTCFL;DPY30;EP300;FAM47E;GLYR1;KAT2B;KAT7;KAT8;KDM1B;KMT2A;MACROH2A1;MEN1;MYOCD;N6AMT1;NOC2L;PADI2;PHF2;RBM14;SGF29;SIRT7;SPHK2;SPI1;TP53;TRMT112;USP21;VPS72;WBP2;WDR5",2,"GLYR1;KAT2B","up",2.92027696848159,0.684866545737238,0.802201741121256,1
"up","transepithelial chloride transport",9,"BEST1;CLCN7;CLCNKA;CLCNKB;OSTM1;P2RY4;P2RY6;SLC12A2;SLC26A6",1,"P2RY6","up",0.773014491656892,1.29363680861478,0.554417209557209,1
"up","transepithelial transport",10,"ABCB1;ABCC1;ABCC2;ABCG2;CXADR;GPLD1;SLC1A1;SLC1A2;SLC1A3;SLC26A6",2,"ABCC2;SLC1A3","up",0.85890499072988,2.32854625550661,0.209857920808297,1
"up","transforming growth factor beta receptor signaling pathway",91,"ACVR1;ACVRL1;ADAM9;AMHR2;APOA1;ARRB2;BAMBI;BMPR1A;CAV2;CDH5;CHST11;CITED1;CITED2;CLDN5;COL1A2;COL3A1;DAB2;DUSP22;ENG;ERO1A;FERMT2;FLCN;FOXH1;FSHB;FUT8;GCNT2;GDF10;GDF15;GDF5;GDF9;GLG1;HIPK2;HPGD;ID1;ITGA8;ITGB1;ITGB5;ITGB6;ITGB8;LEFTY1;LPXN;LRG1;LRRC32;LTBP2;LTBP3;LTBP4;MAP3K7;MSTN;NDP;NLK;NODAL;NPNT;NRROS;ONECUT1;ONECUT2;PARP1;PIAS2;PML;PSG9;PTK2;PTPRK;PXN;SELENON;SIRT1;SKI;SKIL;SMAD1;SMAD2;SMAD3;SMAD4;SMAD5;SMAD7;SMAD9;STAT3;TAB1;TGFB1;TGFB2;TGFB3;TGFBR1;TGFBR2;TGFBR3;TGFBR3L;TGFBRAP1;TP53;USP15;USP9X;USP9Y;ZFYVE9;ZMIZ1;ZMIZ2;ZYX",12,"COL1A2;COL3A1;GLG1;ITGB5;ITGB8;LRRC32;PML;PTPRK;SMAD7;STAT3;TGFB3;TGFBR2","up",7.81603541564191,1.53530522341095,0.0891163861698744,1
"up","translesion synthesis",13,"DTL;FAAP20;PARP10;PCLAF;PCNA;POLI;POLN;PRIMPOL;SPRTN;USP10;USP43;VCP;ZBTB1",1,"PARP10","up",1.11657648794884,0.895594713656388,0.688931220928704,1
"up","transmembrane transport",194,"ABCA10;ABCA12;ABCA13;ABCA2;ABCA4;ABCA5;ABCA6;ABCA7;ABCA8;ABCA9;ABCB1;ABCB10;ABCB11;ABCB4;ABCB5;ABCB6;ABCB7;ABCB8;ABCB9;ABCC1;ABCC10;ABCC11;ABCC12;ABCC2;ABCC3;ABCC4;ABCC5;ABCC6;ABCC8;ABCC9;ABCD4;ABCG1;ABCG2;ABCG4;ABCG5;ABCG8;ANKH;AQP12A;AQP12B;AQP4;AQP5;ATP13A1;ATP6V0E1;ATP6V0E2;BCL2A1;BCL2L1;BCL2L10;BCL2L2;CFTR;CNNM1;CNNM3;CYB561A3;CYB561D1;CYB561D2;CYBRD1;DISP1;FLVCR1;FLVCR2;FXYD2;GJA1;GJA3;GJA4;GJA5;GJA8;GJB1;GJB2;GJB3;GJB4;GJB5;GJB6;GJB7;GJC2;GJC3;GJD2;GJD4;GJE1;GPR155;GSDMA;GSDMB;GSDMC;GSDMD;GSDME;LRP6;MAGT1;MFSD14A;MFSD14B;MFSD3;MFSD9;MIP;MPEG1;MPV17;MRS2;NIPA1;RALBP1;RNF185;RNF5;SLC10A1;SLC10A2;SLC10A3;SLC10A4;SLC10A5;SLC10A6;SLC10A7;SLC13A1;SLC13A4;SLC13A5;SLC14A1;SLC14A2;SLC15A5;SLC16A5;SLC19A2;SLC19A3;SLC22A10;SLC22A11;SLC22A12;SLC22A13;SLC22A14;SLC22A15;SLC22A17;SLC22A23;SLC22A25;SLC22A31;SLC22A6;SLC22A7;SLC22A8;SLC23A3;SLC25A30;SLC25A43;SLC25A44;SLC25A45;SLC25A48;SLC2A13;SLC2A6;SLC33A1;SLC35A3;SLC35A4;SLC35A5;SLC35B2;SLC35B3;SLC35D3;SLC35E1;SLC35E2A;SLC35E2B;SLC35E3;SLC35E4;SLC35F1;SLC35F2;SLC35F6;SLC44A1;SLC44A2;SLC44A3;SLC44A4;SLC44A5;SLC45A4;SLC46A1;SLC46A2;SLC47A1;SLC47A2;SLC49A3;SLC49A4;SLC4A1;SLC4A10;SLC4A11;SLC4A2;SLC4A3;SLC4A4;SLC4A7;SLC4A8;SLC4A9;SLC51A;SLC51B;SLC5A7;SLC66A1;SLCO1A2;SLCO1B1;SLCO1B3;SLCO1B7;SLCO1C1;SLCO2A1;SLCO2B1;SLCO3A1;SLCO4A1;SLCO4C1;SLCO5A1;SLCO6A1;SV2A;SV2B;SV2C;SVOP;SVOPL;TMEM184A;TMEM184B;TMEM184C;TUSC3",11,"ABCA7;ABCC2;ABCC3;ANKH;FLVCR2;LRP6;MFSD3;SLC22A23;SLC44A1;SLC4A7;SV2A","up",16.6627568201597,0.660154866251873,0.950720027648059,1
"up","transmission of nerve impulse",22,"CACNG2;CACNG3;CACNG4;CACNG5;CACNG7;CACNG8;CHRM5;CNTNAP2;COL6A1;DMRT3;DRD1;DRD5;JAM3;KCNJ8;MAG;OTOA;PAFAH1B1;PENK;PLEC;RGS21;S1PR1;SOD1",2,"COL6A1;S1PR1","up",1.88959097960574,1.05843011613937,0.574801230178322,1
